"roll_no","full_name","email","dept_code","section","batch_year","cgpa","backlogs","placement_status"
"CB.SC.U4CSE23256","Bhavya Nair","cb.sc.u4cse23256@cb.students.amrita.edu","CSE","C","2027","7.22","1","Not Placed"
"CB.SC.U4CSE23257","Aishwarya Mishra","cb.sc.u4cse23257@cb.students.amrita.edu","CSE","C","2027","8.72","1","Not Placed"
"CB.SC.U4CSE23258","Ananya Mishra","cb.sc.u4cse23258@cb.students.amrita.edu","CSE","C","2027","8.14","1","Placed"
"CB.SC.U4CSE23259","Ananya Pillai","cb.sc.u4cse23259@cb.students.amrita.edu","CSE","C","2027","9.47","1","Not Placed"
"CB.SC.U4CSE23260","Charan Bose","cb.sc.u4cse23260@cb.students.amrita.edu","CSE","C","2027","6.91","2","Not Placed"
"CB.SC.U4CSE23301","Akash Nair","cb.sc.u4cse23301@cb.students.amrita.edu","CSE","D","2027","7.84","1","Placed"
"CB.SC.U4CSE23302","Akash Kulkarni","cb.sc.u4cse23302@cb.students.amrita.edu","CSE","D","2027","6.58","1","Not Placed"
"CB.SC.U4CSE23303","Sneha Chatterjee","cb.sc.u4cse23303@cb.students.amrita.edu","CSE","D","2027","7.81","1","Not Placed"
"CB.SC.U4CSE23304","Yash Shetty","cb.sc.u4cse23304@cb.students.amrita.edu","CSE","D","2027","7.9","2","Placed"
"CB.SC.U4CSE23305","Nikhil Das","cb.sc.u4cse23305@cb.students.amrita.edu","CSE","D","2027","9.21","0","Not Placed"
"CB.SC.U4CSE23306","Pooja Nair","cb.sc.u4cse23306@cb.students.amrita.edu","CSE","D","2027","6.51","2","Not Placed"
"CB.SC.U4CSE23307","Arya Patel","cb.sc.u4cse23307@cb.students.amrita.edu","CSE","D","2027","8.98","0","Placed"
"CB.SC.U4CSE23308","Ishaan Mishra","cb.sc.u4cse23308@cb.students.amrita.edu","CSE","D","2027","9.27","1","Not Placed"
"CB.SC.U4CSE23309","Arya Verma","cb.sc.u4cse23309@cb.students.amrita.edu","CSE","D","2027","8.94","1","Not Placed"
"CB.SC.U4CSE23310","Arjun Mishra","cb.sc.u4cse23310@cb.students.amrita.edu","CSE","D","2027","9.85","0","Placed"
"CB.SC.U4CSE23311","Tanvi Sharma","cb.sc.u4cse23311@cb.students.amrita.edu","CSE","D","2027","8.85","0","Not Placed"
"CB.SC.U4CSE23312","Tanvi Gupta","cb.sc.u4cse23312@cb.students.amrita.edu","CSE","D","2027","8.55","0","Not Placed"
"CB.SC.U4CSE23313","Ananya Krishnan","cb.sc.u4cse23313@cb.students.amrita.edu","CSE","D","2027","7.78","2","Placed"
"CB.SC.U4CSE23314","Surya Pillai","cb.sc.u4cse23314@cb.students.amrita.edu","CSE","D","2027","6.7","0","Not Placed"
"CB.SC.U4CSE23315","Aarav Menon","cb.sc.u4cse23315@cb.students.amrita.edu","CSE","D","2027","7.03","1","Not Placed"
"CB.SC.U4CSE23316","Pooja Das","cb.sc.u4cse23316@cb.students.amrita.edu","CSE","D","2027","7.13","0","Placed"
"CB.SC.U4CSE23317","Janani Iyer","cb.sc.u4cse23317@cb.students.amrita.edu","CSE","D","2027","7.1","2","Not Placed"
"CB.SC.U4CSE23318","Surya Sharma","cb.sc.u4cse23318@cb.students.amrita.edu","CSE","D","2027","7.15","1","Not Placed"
"CB.SC.U4CSE23319","Pooja Kulkarni","cb.sc.u4cse23319@cb.students.amrita.edu","CSE","D","2027","8.58","1","Placed"
"CB.SC.U4CSE23320","Sneha Reddy","cb.sc.u4cse23320@cb.students.amrita.edu","CSE","D","2027","8.8","1","Not Placed"
"CB.SC.U4CSE23321","Akash Kulkarni","cb.sc.u4cse23321@cb.students.amrita.edu","CSE","D","2027","9.37","2","Not Placed"
"CB.SC.U4CSE23322","Akash Shetty","cb.sc.u4cse23322@cb.students.amrita.edu","CSE","D","2027","6.68","1","Placed"
"CB.SC.U4CSE23323","Ishaan Menon","cb.sc.u4cse23323@cb.students.amrita.edu","CSE","D","2027","9.14","0","Not Placed"
"CB.SC.U4CSE23324","Ishaan Sharma","cb.sc.u4cse23324@cb.students.amrita.edu","CSE","D","2027","7.7","0","Not Placed"
"CB.SC.U4CSE23325","Ananya Krishnan","cb.sc.u4cse23325@cb.students.amrita.edu","CSE","D","2027","9.21","1","Placed"
"CB.SC.U4CSE23326","Anirudh Verma","cb.sc.u4cse23326@cb.students.amrita.edu","CSE","D","2027","7.45","0","Not Placed"
"CB.SC.U4CSE23327","Janani Bose","cb.sc.u4cse23327@cb.students.amrita.edu","CSE","D","2027","9.79","1","Not Placed"
"CB.SC.U4CSE23328","Zara Nagarajan","cb.sc.u4cse23328@cb.students.amrita.edu","CSE","D","2027","6.05","1","Placed"
"CB.SC.U4CSE23329","Anirudh Pillai","cb.sc.u4cse23329@cb.students.amrita.edu","CSE","D","2027","6.15","0","Not Placed"
"CB.SC.U4CSE23330","Pooja Bose","cb.sc.u4cse23330@cb.students.amrita.edu","CSE","D","2027","6.77","2","Not Placed"
"CB.SC.U4CSE23331","Nikhil Chatterjee","cb.sc.u4cse23331@cb.students.amrita.edu","CSE","D","2027","7.23","2","Placed"
"CB.SC.U4CSE23332","Sneha Reddy","cb.sc.u4cse23332@cb.students.amrita.edu","CSE","D","2027","6.91","2","Not Placed"
"CB.SC.U4CSE23333","Ananya Shetty","cb.sc.u4cse23333@cb.students.amrita.edu","CSE","D","2027","7.89","0","Not Placed"
"CB.SC.U4CSE23334","Arjun Bose","cb.sc.u4cse23334@cb.students.amrita.edu","CSE","D","2027","7.36","0","Placed"
"CB.SC.U4CSE23335","Janani Nair","cb.sc.u4cse23335@cb.students.amrita.edu","CSE","D","2027","7.33","1","Not Placed"
"CB.SC.U4CSE23336","Akash Patel","cb.sc.u4cse23336@cb.students.amrita.edu","CSE","D","2027","7.99","1","Not Placed"
"CB.SC.U4CSE23337","Diya Mishra","cb.sc.u4cse23337@cb.students.amrita.edu","CSE","D","2027","8.57","2","Placed"
"CB.SC.U4CSE23338","Varun Sharma","cb.sc.u4cse23338@cb.students.amrita.edu","CSE","D","2027","7.96","2","Not Placed"
"CB.SC.U4CSE23339","Pooja Mishra","cb.sc.u4cse23339@cb.students.amrita.edu","CSE","D","2027","9.13","2","Not Placed"
"CB.SC.U4CSE23340","Vikram Nair","cb.sc.u4cse23340@cb.students.amrita.edu","CSE","D","2027","7.05","2","Placed"
"CB.SC.U4CSE23341","Sanjay Kapoor","cb.sc.u4cse23341@cb.students.amrita.edu","CSE","D","2027","7.37","2","Not Placed"
"CB.SC.U4CSE23342","Aditya Nair","cb.sc.u4cse23342@cb.students.amrita.edu","CSE","D","2027","6.94","2","Not Placed"
"CB.SC.U4CSE23343","Keerthana Nair","cb.sc.u4cse23343@cb.students.amrita.edu","CSE","D","2027","9.03","2","Placed"
"CB.SC.U4CSE23344","Diya Menon","cb.sc.u4cse23344@cb.students.amrita.edu","CSE","D","2027","9.53","1","Not Placed"
"CB.SC.U4CSE23345","Lakshmi Menon","cb.sc.u4cse23345@cb.students.amrita.edu","CSE","D","2027","9.25","1","Not Placed"
"CB.SC.U4CSE23346","Meera Kapoor","cb.sc.u4cse23346@cb.students.amrita.edu","CSE","D","2027","8.25","2","Placed"
"CB.SC.U4CSE23347","Harish Patel","cb.sc.u4cse23347@cb.students.amrita.edu","CSE","D","2027","6.75","1","Not Placed"
"CB.SC.U4CSE23348","Arya Chatterjee","cb.sc.u4cse23348@cb.students.amrita.edu","CSE","D","2027","7.92","0","Not Placed"
"CB.SC.U4CSE23349","Riya Chatterjee","cb.sc.u4cse23349@cb.students.amrita.edu","CSE","D","2027","9.52","1","Placed"
"CB.SC.U4CSE23350","Ananya Menon","cb.sc.u4cse23350@cb.students.amrita.edu","CSE","D","2027","7.3","0","Not Placed"
"CB.SC.U4CSE23351","Nikhil Kapoor","cb.sc.u4cse23351@cb.students.amrita.edu","CSE","D","2027","9.65","0","Not Placed"
"CB.SC.U4CSE23352","Ananya Joshi","cb.sc.u4cse23352@cb.students.amrita.edu","CSE","D","2027","9.85","2","Placed"
"CB.SC.U4CSE23353","Nikhil Das","cb.sc.u4cse23353@cb.students.amrita.edu","CSE","D","2027","6.6","2","Not Placed"
"CB.SC.U4CSE23354","Anirudh Das","cb.sc.u4cse23354@cb.students.amrita.edu","CSE","D","2027","7.23","2","Not Placed"
"CB.SC.U4CSE23355","Akash Das","cb.sc.u4cse23355@cb.students.amrita.edu","CSE","D","2027","8.11","0","Placed"
"CB.SC.U4CSE23356","Sanjay Gupta","cb.sc.u4cse23356@cb.students.amrita.edu","CSE","D","2027","8.13","2","Not Placed"
"CB.SC.U4CSE23357","Janani Shetty","cb.sc.u4cse23357@cb.students.amrita.edu","CSE","D","2027","9.61","2","Not Placed"
"CB.SC.U4CSE23358","Pooja Krishnan","cb.sc.u4cse23358@cb.students.amrita.edu","CSE","D","2027","8.49","0","Placed"
"CB.SC.U4CSE23359","Sanjay Kulkarni","cb.sc.u4cse23359@cb.students.amrita.edu","CSE","D","2027","8.27","1","Not Placed"
"CB.SC.U4CSE23360","Surya Joshi","cb.sc.u4cse23360@cb.students.amrita.edu","CSE","D","2027","7.47","0","Not Placed"
"CB.SC.U4CSE23401","Akash Krishnan","cb.sc.u4cse23401@cb.students.amrita.edu","CSE","E","2027","9.47","0","Placed"
"CB.SC.U4CSE23402","Ishaan Reddy","cb.sc.u4cse23402@cb.students.amrita.edu","CSE","E","2027","8.5","1","Not Placed"
"CB.SC.U4CSE23403","Varun Pillai","cb.sc.u4cse23403@cb.students.amrita.edu","CSE","E","2027","6.03","0","Not Placed"
"CB.SC.U4CSE23404","Janani Kapoor","cb.sc.u4cse23404@cb.students.amrita.edu","CSE","E","2027","8.05","1","Placed"
"CB.SC.U4CSE23405","Aditya Menon","cb.sc.u4cse23405@cb.students.amrita.edu","CSE","E","2027","9.16","1","Not Placed"
"CB.SC.U4CSE23406","Charan Verma","cb.sc.u4cse23406@cb.students.amrita.edu","CSE","E","2027","8.06","2","Not Placed"
"CB.SC.U4CSE23407","Zara Shetty","cb.sc.u4cse23407@cb.students.amrita.edu","CSE","E","2027","9.75","2","Placed"
"CB.SC.U4CSE23408","Yash Krishnan","cb.sc.u4cse23408@cb.students.amrita.edu","CSE","E","2027","7.49","1","Not Placed"
"CB.SC.U4CSE23409","Ishaan Patel","cb.sc.u4cse23409@cb.students.amrita.edu","CSE","E","2027","6.43","0","Not Placed"
"CB.SC.U4CSE23410","Arya Bose","cb.sc.u4cse23410@cb.students.amrita.edu","CSE","E","2027","7.49","1","Placed"
"CB.SC.U4CSE23411","Zara Krishnan","cb.sc.u4cse23411@cb.students.amrita.edu","CSE","E","2027","8.12","0","Not Placed"
"CB.SC.U4CSE23412","Arya Iyer","cb.sc.u4cse23412@cb.students.amrita.edu","CSE","E","2027","6.57","0","Not Placed"
"CB.SC.U4CSE23413","Lakshmi Shetty","cb.sc.u4cse23413@cb.students.amrita.edu","CSE","E","2027","6.6","1","Placed"
"CB.SC.U4CSE23414","Diya Nagarajan","cb.sc.u4cse23414@cb.students.amrita.edu","CSE","E","2027","8.61","2","Not Placed"
"CB.SC.U4CSE23415","Aditya Kapoor","cb.sc.u4cse23415@cb.students.amrita.edu","CSE","E","2027","7.08","2","Not Placed"
"CB.SC.U4CSE23416","Lakshmi Nagarajan","cb.sc.u4cse23416@cb.students.amrita.edu","CSE","E","2027","7.95","2","Placed"
"CB.SC.U4CSE23417","Sanjay Iyer","cb.sc.u4cse23417@cb.students.amrita.edu","CSE","E","2027","6.74","2","Not Placed"
"CB.SC.U4CSE23418","Sanjay Pillai","cb.sc.u4cse23418@cb.students.amrita.edu","CSE","E","2027","8.9","1","Not Placed"
"CB.SC.U4CSE23419","Rahul Kulkarni","cb.sc.u4cse23419@cb.students.amrita.edu","CSE","E","2027","9.18","2","Placed"
"CB.SC.U4CSE23420","Aditya Menon","cb.sc.u4cse23420@cb.students.amrita.edu","CSE","E","2027","9.7","0","Not Placed"
"CB.SC.U4CSE23421","Karthik Gupta","cb.sc.u4cse23421@cb.students.amrita.edu","CSE","E","2027","9.16","0","Not Placed"
"CB.SC.U4CSE23422","Rahul Mishra","cb.sc.u4cse23422@cb.students.amrita.edu","CSE","E","2027","7.49","2","Placed"
"CB.SC.U4CSE23423","Aishwarya Kulkarni","cb.sc.u4cse23423@cb.students.amrita.edu","CSE","E","2027","8.6","2","Not Placed"
"CB.SC.U4CSE23424","Arya Das","cb.sc.u4cse23424@cb.students.amrita.edu","CSE","E","2027","6.7","0","Not Placed"
"CB.SC.U4CSE23425","Yash Kapoor","cb.sc.u4cse23425@cb.students.amrita.edu","CSE","E","2027","6.14","2","Placed"
"CB.SC.U4CSE23426","Riya Nagarajan","cb.sc.u4cse23426@cb.students.amrita.edu","CSE","E","2027","8.58","0","Not Placed"
"CB.SC.U4CSE23427","Sanjay Iyer","cb.sc.u4cse23427@cb.students.amrita.edu","CSE","E","2027","6.38","1","Not Placed"
"CB.SC.U4CSE23428","Sanjay Patel","cb.sc.u4cse23428@cb.students.amrita.edu","CSE","E","2027","7.37","2","Placed"
"CB.SC.U4CSE23429","Anirudh Gupta","cb.sc.u4cse23429@cb.students.amrita.edu","CSE","E","2027","8.68","0","Not Placed"
"CB.SC.U4CSE23430","Tanvi Nagarajan","cb.sc.u4cse23430@cb.students.amrita.edu","CSE","E","2027","8.39","2","Not Placed"
"CB.SC.U4CSE23431","Yash Bose","cb.sc.u4cse23431@cb.students.amrita.edu","CSE","E","2027","9.79","0","Placed"
"CB.SC.U4CSE23432","Rahul Joshi","cb.sc.u4cse23432@cb.students.amrita.edu","CSE","E","2027","6.42","2","Not Placed"
"CB.SC.U4CSE23433","Aditya Mishra","cb.sc.u4cse23433@cb.students.amrita.edu","CSE","E","2027","6.25","0","Not Placed"
"CB.SC.U4CSE23434","Anirudh Nair","cb.sc.u4cse23434@cb.students.amrita.edu","CSE","E","2027","8.37","1","Placed"
"CB.SC.U4CSE23435","Riya Verma","cb.sc.u4cse23435@cb.students.amrita.edu","CSE","E","2027","8.48","1","Not Placed"
"CB.SC.U4CSE23436","Varun Shetty","cb.sc.u4cse23436@cb.students.amrita.edu","CSE","E","2027","8.82","1","Not Placed"
"CB.SC.U4CSE23437","Sanjay Krishnan","cb.sc.u4cse23437@cb.students.amrita.edu","CSE","E","2027","7.03","2","Placed"
"CB.SC.U4CSE23438","Anirudh Nagarajan","cb.sc.u4cse23438@cb.students.amrita.edu","CSE","E","2027","6.44","2","Not Placed"
"CB.SC.U4CSE23439","Riya Joshi","cb.sc.u4cse23439@cb.students.amrita.edu","CSE","E","2027","7.42","2","Not Placed"
"CB.SC.U4CSE23440","Ishaan Verma","cb.sc.u4cse23440@cb.students.amrita.edu","CSE","E","2027","6.91","1","Placed"
"CB.SC.U4CSE23441","Akash Chatterjee","cb.sc.u4cse23441@cb.students.amrita.edu","CSE","E","2027","7.1","1","Not Placed"
"CB.SC.U4CSE23442","Meera Shetty","cb.sc.u4cse23442@cb.students.amrita.edu","CSE","E","2027","7.03","0","Not Placed"
"CB.SC.U4CSE23443","Akash Joshi","cb.sc.u4cse23443@cb.students.amrita.edu","CSE","E","2027","6.11","1","Placed"
"CB.SC.U4CSE23444","Ananya Kapoor","cb.sc.u4cse23444@cb.students.amrita.edu","CSE","E","2027","9.01","1","Not Placed"
"CB.SC.U4CSE23445","Karthik Pillai","cb.sc.u4cse23445@cb.students.amrita.edu","CSE","E","2027","9.77","0","Not Placed"
"CB.SC.U4CSE23446","Arjun Chatterjee","cb.sc.u4cse23446@cb.students.amrita.edu","CSE","E","2027","8.25","0","Placed"
"CB.SC.U4CSE23447","Meera Nair","cb.sc.u4cse23447@cb.students.amrita.edu","CSE","E","2027","6.25","1","Not Placed"
"CB.SC.U4CSE23448","Surya Raman","cb.sc.u4cse23448@cb.students.amrita.edu","CSE","E","2027","8.33","0","Not Placed"
"CB.SC.U4CSE23449","Akash Iyer","cb.sc.u4cse23449@cb.students.amrita.edu","CSE","E","2027","8.75","2","Placed"
"CB.SC.U4CSE23450","Anirudh Patel","cb.sc.u4cse23450@cb.students.amrita.edu","CSE","E","2027","7.61","1","Not Placed"
"CB.SC.U4CSE23451","Diya Menon","cb.sc.u4cse23451@cb.students.amrita.edu","CSE","E","2027","8.87","0","Not Placed"
"CB.SC.U4CSE23452","Diya Sharma","cb.sc.u4cse23452@cb.students.amrita.edu","CSE","E","2027","9.34","2","Placed"
"CB.SC.U4CSE23453","Janani Iyer","cb.sc.u4cse23453@cb.students.amrita.edu","CSE","E","2027","7.94","2","Not Placed"
"CB.SC.U4CSE23454","Charan Verma","cb.sc.u4cse23454@cb.students.amrita.edu","CSE","E","2027","8.55","0","Not Placed"
"CB.SC.U4CSE23455","Surya Nair","cb.sc.u4cse23455@cb.students.amrita.edu","CSE","E","2027","6.02","0","Placed"
"CB.SC.U4CSE23456","Bhavya Sharma","cb.sc.u4cse23456@cb.students.amrita.edu","CSE","E","2027","9.89","1","Not Placed"
"CB.SC.U4CSE23457","Sanjay Menon","cb.sc.u4cse23457@cb.students.amrita.edu","CSE","E","2027","7.81","2","Not Placed"
"CB.SC.U4CSE23458","Harish Verma","cb.sc.u4cse23458@cb.students.amrita.edu","CSE","E","2027","6.3","2","Placed"
"CB.SC.U4CSE23459","Ananya Nagarajan","cb.sc.u4cse23459@cb.students.amrita.edu","CSE","E","2027","8.17","2","Not Placed"
"CB.SC.U4CSE23460","Rahul Kapoor","cb.sc.u4cse23460@cb.students.amrita.edu","CSE","E","2027","8.25","0","Not Placed"
"CB.SC.U4AI23001","Anirudh Kapoor","cb.sc.u4ai23001@cb.students.amrita.edu","AI","A","2027","9.72","0","Placed"
"CB.SC.U4AI23002","Arya Bose","cb.sc.u4ai23002@cb.students.amrita.edu","AI","A","2027","7.79","2","Not Placed"
"CB.SC.U4AI23003","Arjun Mishra","cb.sc.u4ai23003@cb.students.amrita.edu","AI","A","2027","7.36","0","Not Placed"
"CB.SC.U4AI23004","Rahul Das","cb.sc.u4ai23004@cb.students.amrita.edu","AI","A","2027","9.22","0","Placed"
"CB.SC.U4AI23005","Surya Menon","cb.sc.u4ai23005@cb.students.amrita.edu","AI","A","2027","6.06","0","Not Placed"
"CB.SC.U4AI23006","Bhavya Kapoor","cb.sc.u4ai23006@cb.students.amrita.edu","AI","A","2027","6.11","2","Not Placed"
"CB.SC.U4AI23007","Karthik Reddy","cb.sc.u4ai23007@cb.students.amrita.edu","AI","A","2027","9.41","0","Placed"
"CB.SC.U4AI23008","Rahul Pillai","cb.sc.u4ai23008@cb.students.amrita.edu","AI","A","2027","6.65","2","Not Placed"
"CB.SC.U4AI23009","Vikram Shetty","cb.sc.u4ai23009@cb.students.amrita.edu","AI","A","2027","6.67","2","Not Placed"
"CB.SC.U4AI23010","Bhavya Reddy","cb.sc.u4ai23010@cb.students.amrita.edu","AI","A","2027","7.36","1","Placed"
"CB.SC.U4AI23011","Riya Shetty","cb.sc.u4ai23011@cb.students.amrita.edu","AI","A","2027","8.47","0","Not Placed"
"CB.SC.U4AI23012","Lakshmi Gupta","cb.sc.u4ai23012@cb.students.amrita.edu","AI","A","2027","6.52","1","Not Placed"
"CB.SC.U4AI23013","Lakshmi Kulkarni","cb.sc.u4ai23013@cb.students.amrita.edu","AI","A","2027","8.12","0","Placed"
"CB.SC.U4AI23014","Meera Bose","cb.sc.u4ai23014@cb.students.amrita.edu","AI","A","2027","8.56","2","Not Placed"
"CB.SC.U4AI23015","Varun Das","cb.sc.u4ai23015@cb.students.amrita.edu","AI","A","2027","9.48","2","Not Placed"
"CB.SC.U4AI23016","Riya Pillai","cb.sc.u4ai23016@cb.students.amrita.edu","AI","A","2027","6.25","1","Placed"
"CB.SC.U4AI23017","Akash Verma","cb.sc.u4ai23017@cb.students.amrita.edu","AI","A","2027","8.37","0","Not Placed"
"CB.SC.U4AI23018","Tanvi Shetty","cb.sc.u4ai23018@cb.students.amrita.edu","AI","A","2027","9.2","0","Not Placed"
"CB.SC.U4AI23019","Ananya Pillai","cb.sc.u4ai23019@cb.students.amrita.edu","AI","A","2027","6.14","1","Placed"
"CB.SC.U4AI23020","Charan Das","cb.sc.u4ai23020@cb.students.amrita.edu","AI","A","2027","6.44","1","Not Placed"
"CB.SC.U4AI23021","Pooja Patel","cb.sc.u4ai23021@cb.students.amrita.edu","AI","A","2027","8.98","1","Not Placed"
"CB.SC.U4AI23022","Ananya Krishnan","cb.sc.u4ai23022@cb.students.amrita.edu","AI","A","2027","7.32","0","Placed"
"CB.SC.U4AI23023","Sneha Chatterjee","cb.sc.u4ai23023@cb.students.amrita.edu","AI","A","2027","9.48","1","Not Placed"
"CB.SC.U4AI23024","Zara Gupta","cb.sc.u4ai23024@cb.students.amrita.edu","AI","A","2027","6.28","0","Not Placed"
"CB.SC.U4AI23025","Anirudh Iyer","cb.sc.u4ai23025@cb.students.amrita.edu","AI","A","2027","8.44","2","Placed"
"CB.SC.U4AI23026","Aishwarya Kapoor","cb.sc.u4ai23026@cb.students.amrita.edu","AI","A","2027","6.52","2","Not Placed"
"CB.SC.U4AI23027","Lakshmi Das","cb.sc.u4ai23027@cb.students.amrita.edu","AI","A","2027","6.36","1","Not Placed"
"CB.SC.U4AI23028","Nikhil Krishnan","cb.sc.u4ai23028@cb.students.amrita.edu","AI","A","2027","7.19","1","Placed"
"CB.SC.U4AI23029","Zara Patel","cb.sc.u4ai23029@cb.students.amrita.edu","AI","A","2027","6.61","2","Not Placed"
"CB.SC.U4AI23030","Akash Das","cb.sc.u4ai23030@cb.students.amrita.edu","AI","A","2027","6.56","2","Not Placed"
"CB.SC.U4AI23031","Sanjay Nagarajan","cb.sc.u4ai23031@cb.students.amrita.edu","AI","A","2027","8.66","1","Placed"
"CB.SC.U4AI23032","Janani Verma","cb.sc.u4ai23032@cb.students.amrita.edu","AI","A","2027","8.95","0","Not Placed"
"CB.SC.U4AI23033","Arjun Das","cb.sc.u4ai23033@cb.students.amrita.edu","AI","A","2027","8.02","0","Not Placed"
"CB.SC.U4AI23034","Bhavya Gupta","cb.sc.u4ai23034@cb.students.amrita.edu","AI","A","2027","6.32","0","Placed"
"CB.SC.U4AI23035","Riya Verma","cb.sc.u4ai23035@cb.students.amrita.edu","AI","A","2027","9.27","2","Not Placed"
"CB.SC.U4AI23036","Sneha Kapoor","cb.sc.u4ai23036@cb.students.amrita.edu","AI","A","2027","7.7","1","Not Placed"
"CB.SC.U4AI23037","Charan Bose","cb.sc.u4ai23037@cb.students.amrita.edu","AI","A","2027","8.09","1","Placed"
"CB.SC.U4AI23038","Keerthana Nagarajan","cb.sc.u4ai23038@cb.students.amrita.edu","AI","A","2027","6.27","2","Not Placed"
"CB.SC.U4AI23039","Meera Nair","cb.sc.u4ai23039@cb.students.amrita.edu","AI","A","2027","6.3","1","Not Placed"
"CB.SC.U4AI23040","Keerthana Shetty","cb.sc.u4ai23040@cb.students.amrita.edu","AI","A","2027","9.27","0","Placed"
"CB.SC.U4AI23041","Meera Nair","cb.sc.u4ai23041@cb.students.amrita.edu","AI","A","2027","9.48","2","Not Placed"
"CB.SC.U4AI23042","Nikhil Chatterjee","cb.sc.u4ai23042@cb.students.amrita.edu","AI","A","2027","8.09","2","Not Placed"
"CB.SC.U4AI23043","Anirudh Bose","cb.sc.u4ai23043@cb.students.amrita.edu","AI","A","2027","9.72","0","Placed"
"CB.SC.U4AI23044","Riya Joshi","cb.sc.u4ai23044@cb.students.amrita.edu","AI","A","2027","9.22","1","Not Placed"
"CB.SC.U4AI23045","Vikram Verma","cb.sc.u4ai23045@cb.students.amrita.edu","AI","A","2027","6.84","1","Not Placed"
"CB.SC.U4AI23046","Meera Mishra","cb.sc.u4ai23046@cb.students.amrita.edu","AI","A","2027","9.18","1","Placed"
"CB.SC.U4AI23047","Arya Verma","cb.sc.u4ai23047@cb.students.amrita.edu","AI","A","2027","8.15","2","Not Placed"
"CB.SC.U4AI23048","Keerthana Nair","cb.sc.u4ai23048@cb.students.amrita.edu","AI","A","2027","6.81","0","Not Placed"
"CB.SC.U4AI23049","Charan Nagarajan","cb.sc.u4ai23049@cb.students.amrita.edu","AI","A","2027","9.4","1","Placed"
"CB.SC.U4AI23050","Sanjay Joshi","cb.sc.u4ai23050@cb.students.amrita.edu","AI","A","2027","7.72","2","Not Placed"
"CB.SC.U4AI23051","Anirudh Verma","cb.sc.u4ai23051@cb.students.amrita.edu","AI","A","2027","9.54","2","Not Placed"
"CB.SC.U4AI23052","Lakshmi Krishnan","cb.sc.u4ai23052@cb.students.amrita.edu","AI","A","2027","6.05","2","Placed"
"CB.SC.U4AI23053","Yash Shetty","cb.sc.u4ai23053@cb.students.amrita.edu","AI","A","2027","8.63","2","Not Placed"
"CB.SC.U4AI23054","Ishaan Raman","cb.sc.u4ai23054@cb.students.amrita.edu","AI","A","2027","9.33","0","Not Placed"
"CB.SC.U4AI23055","Nikhil Sharma","cb.sc.u4ai23055@cb.students.amrita.edu","AI","A","2027","6.52","1","Placed"
"CB.SC.U4AI23056","Sanjay Das","cb.sc.u4ai23056@cb.students.amrita.edu","AI","A","2027","9.89","0","Not Placed"
"CB.SC.U4AI23057","Janani Bose","cb.sc.u4ai23057@cb.students.amrita.edu","AI","A","2027","7.13","2","Not Placed"
"CB.SC.U4AI23058","Nikhil Patel","cb.sc.u4ai23058@cb.students.amrita.edu","AI","A","2027","7.57","0","Placed"
"CB.SC.U4AI23059","Sneha Bose","cb.sc.u4ai23059@cb.students.amrita.edu","AI","A","2027","7.46","1","Not Placed"
"CB.SC.U4AI23060","Riya Nagarajan","cb.sc.u4ai23060@cb.students.amrita.edu","AI","A","2027","6.62","0","Not Placed"
"CB.SC.U4AI23101","Ananya Krishnan","cb.sc.u4ai23101@cb.students.amrita.edu","AI","B","2027","9.26","2","Placed"
"CB.SC.U4AI23102","Aarav Krishnan","cb.sc.u4ai23102@cb.students.amrita.edu","AI","B","2027","9.83","1","Not Placed"
"CB.SC.U4AI23103","Karthik Raman","cb.sc.u4ai23103@cb.students.amrita.edu","AI","B","2027","7.98","2","Not Placed"
"CB.SC.U4AI23104","Sanjay Krishnan","cb.sc.u4ai23104@cb.students.amrita.edu","AI","B","2027","6.85","0","Placed"
"CB.SC.U4AI23105","Zara Iyer","cb.sc.u4ai23105@cb.students.amrita.edu","AI","B","2027","9.22","1","Not Placed"
"CB.SC.U4AI23106","Pooja Verma","cb.sc.u4ai23106@cb.students.amrita.edu","AI","B","2027","7.09","0","Not Placed"
"CB.SC.U4AI23107","Rahul Mishra","cb.sc.u4ai23107@cb.students.amrita.edu","AI","B","2027","6.69","2","Placed"
"CB.SC.U4AI23108","Arjun Mishra","cb.sc.u4ai23108@cb.students.amrita.edu","AI","B","2027","6.08","2","Not Placed"
"CB.SC.U4AI23109","Aarav Menon","cb.sc.u4ai23109@cb.students.amrita.edu","AI","B","2027","8.91","0","Not Placed"
"CB.SC.U4AI23110","Janani Mishra","cb.sc.u4ai23110@cb.students.amrita.edu","AI","B","2027","6.57","2","Placed"
"CB.SC.U4AI23111","Lakshmi Krishnan","cb.sc.u4ai23111@cb.students.amrita.edu","AI","B","2027","8.78","0","Not Placed"
"CB.SC.U4AI23112","Varun Nagarajan","cb.sc.u4ai23112@cb.students.amrita.edu","AI","B","2027","6.44","1","Not Placed"
"CB.SC.U4AI23113","Ananya Reddy","cb.sc.u4ai23113@cb.students.amrita.edu","AI","B","2027","7.77","1","Placed"
"CB.SC.U4AI23114","Janani Das","cb.sc.u4ai23114@cb.students.amrita.edu","AI","B","2027","7.87","0","Not Placed"
"CB.SC.U4AI23115","Diya Gupta","cb.sc.u4ai23115@cb.students.amrita.edu","AI","B","2027","8.16","1","Not Placed"
